Sexo;Municipios;Nacionalidad (continentes);Total
Ambos sexos;18153 Peligros;América;1
Ambos sexos;18153 Peligros;Asia;2
Ambos sexos;18153 Peligros;Europa;7
Ambos sexos;18153 Peligros;Resto;..
Ambos sexos;18154 Peza (La);Africa;13
Ambos sexos;18154 Peza (La);América;..
Ambos sexos;18154 Peza (La);Asia;..
Ambos sexos;18154 Peza (La);Europa;..
Ambos sexos;18154 Peza (La);Resto;..
Ambos sexos;18157 Pinos Genil;Africa;12
Ambos sexos;18157 Pinos Genil;América;4
Ambos sexos;18157 Pinos Genil;Asia;..
Ambos sexos;18157 Pinos Genil;Europa;14
Ambos sexos;18157 Pinos Genil;Resto;..
Ambos sexos;18158 Pinos Puente;Africa;2
Ambos sexos;18158 Pinos Puente;América;4
Ambos sexos;18158 Pinos Puente;Asia;..
Ambos sexos;18158 Pinos Puente;Europa;6
Ambos sexos;18158 Pinos Puente;Resto;..
Ambos sexos;18159 Píñar;Africa;..
Ambos sexos;18159 Píñar;América;..
Ambos sexos;18159 Píñar;Asia;..
Ambos sexos;18159 Píñar;Europa;15
Ambos sexos;18159 Píñar;Resto;..
Ambos sexos;18161 Polícar;Africa;..
Ambos sexos;18161 Polícar;América;..
Ambos sexos;18161 Polícar;Asia;..
Ambos sexos;18161 Polícar;Europa;..
Ambos sexos;18161 Polícar;Resto;..
Ambos sexos;18162 Polopos;Africa;32
Ambos sexos;18162 Polopos;América;..
Ambos sexos;18162 Polopos;Asia;..
Ambos sexos;18162 Polopos;Europa;22
Ambos sexos;18162 Polopos;Resto;..
Ambos sexos;18163 Pórtugos;Africa;..
Ambos sexos;18163 Pórtugos;América;..
Ambos sexos;18163 Pórtugos;Asia;..
Ambos sexos;18163 Pórtugos;Europa;..
Ambos sexos;18163 Pórtugos;Resto;..
Ambos sexos;18164 Puebla de Don Fadrique;Africa;8
Ambos sexos;18164 Puebla de Don Fadrique;América;11
Ambos sexos;18164 Puebla de Don Fadrique;Asia;..
Ambos sexos;18164 Puebla de Don Fadrique;Europa;1
Ambos sexos;18164 Puebla de Don Fadrique;Resto;..
Ambos sexos;18165 Pulianas;Africa;3
Ambos sexos;18165 Pulianas;América;2
Ambos sexos;18165 Pulianas;Asia;6
Ambos sexos;18165 Pulianas;Europa;2
Ambos sexos;18165 Pulianas;Resto;..
Ambos sexos;18167 Purullena;Africa;7
Ambos sexos;18167 Purullena;América;..
Ambos sexos;18167 Purullena;Asia;..
Ambos sexos;18167 Purullena;Europa;3
Ambos sexos;18167 Purullena;Resto;..
Ambos sexos;18168 Quéntar;Africa;..
Ambos sexos;18168 Quéntar;América;..
Ambos sexos;18168 Quéntar;Asia;1
Ambos sexos;18168 Quéntar;Europa;7
Ambos sexos;18168 Quéntar;Resto;..
Ambos sexos;18170 Rubite;Africa;..
Ambos sexos;18170 Rubite;América;..
Ambos sexos;18170 Rubite;Asia;..
Ambos sexos;18170 Rubite;Europa;21
Ambos sexos;18170 Rubite;Resto;..
Ambos sexos;18171 Salar;Africa;4
Ambos sexos;18171 Salar;América;..
Ambos sexos;18171 Salar;Asia;..
Ambos sexos;18171 Salar;Europa;..
Ambos sexos;18171 Salar;Resto;..
Ambos sexos;18173 Salobreña;Africa;54
Ambos sexos;18173 Salobreña;América;31
Ambos sexos;18173 Salobreña;Asia;20
Ambos sexos;18173 Salobreña;Europa;430
Ambos sexos;18173 Salobreña;Resto;2
Ambos sexos;18174 Santa Cruz del Comercio;Africa;..
Ambos sexos;18174 Santa Cruz del Comercio;América;..
Ambos sexos;18174 Santa Cruz del Comercio;Asia;..
Ambos sexos;18174 Santa Cruz del Comercio;Europa;..
Ambos sexos;18174 Santa Cruz del Comercio;Resto;..
Ambos sexos;18175 Santa Fe;Africa;4
Ambos sexos;18175 Santa Fe;América;32
Ambos sexos;18175 Santa Fe;Asia;1
Ambos sexos;18175 Santa Fe;Europa;29
Ambos sexos;18175 Santa Fe;Resto;..
Ambos sexos;18176 Soportújar;Africa;..
Ambos sexos;18176 Soportújar;América;..
Ambos sexos;18176 Soportújar;Asia;..
Ambos sexos;18176 Soportújar;Europa;..
Ambos sexos;18176 Soportújar;Resto;..
Ambos sexos;18177 Sorvilán;Africa;6
Ambos sexos;18177 Sorvilán;América;..
Ambos sexos;18177 Sorvilán;Asia;..
Ambos sexos;18177 Sorvilán;Europa;7
Ambos sexos;18177 Sorvilán;Resto;..
Ambos sexos;18178 Torre-Cardela;Africa;..
Ambos sexos;18178 Torre-Cardela;América;..
Ambos sexos;18178 Torre-Cardela;Asia;..
Ambos sexos;18178 Torre-Cardela;Europa;..
Ambos sexos;18178 Torre-Cardela;Resto;..
Ambos sexos;18179 Torvizcón;Africa;1
Ambos sexos;18179 Torvizcón;América;..
Ambos sexos;18179 Torvizcón;Asia;..
Ambos sexos;18179 Torvizcón;Europa;3
Ambos sexos;18179 Torvizcón;Resto;..
Ambos sexos;18180 Trevélez;Africa;..
Ambos sexos;18180 Trevélez;América;..
Ambos sexos;18180 Trevélez;Asia;..
Ambos sexos;18180 Trevélez;Europa;..
Ambos sexos;18180 Trevélez;Resto;..
Ambos sexos;18181 Turón;Africa;..
Ambos sexos;18181 Turón;América;..
Ambos sexos;18181 Turón;Asia;..
Ambos sexos;18181 Turón;Europa;1
Ambos sexos;18181 Turón;Resto;..
Ambos sexos;18182 Ugíjar;Africa;..
Ambos sexos;18182 Ugíjar;América;2
Ambos sexos;18182 Ugíjar;Asia;..
Ambos sexos;18182 Ugíjar;Europa;12
Ambos sexos;18182 Ugíjar;Resto;..
Ambos sexos;18183 Válor;Africa;..
Ambos sexos;18183 Válor;América;..
Ambos sexos;18183 Válor;Asia;1
Ambos sexos;18183 Válor;Europa;7
Ambos sexos;18183 Válor;Resto;..
Ambos sexos;18184 Vélez de Benaudalla;Africa;1
Ambos sexos;18184 Vélez de Benaudalla;América;3
Ambos sexos;18184 Vélez de Benaudalla;Asia;..
Ambos sexos;18184 Vélez de Benaudalla;Europa;5
Ambos sexos;18184 Vélez de Benaudalla;Resto;..
Ambos sexos;18185 Ventas de Huelma;Africa;..
Ambos sexos;18185 Ventas de Huelma;América;..
Ambos sexos;18185 Ventas de Huelma;Asia;..
Ambos sexos;18185 Ventas de Huelma;Europa;..
Ambos sexos;18185 Ventas de Huelma;Resto;..
Ambos sexos;18187 Villanueva de las Torres;Africa;..
Ambos sexos;18187 Villanueva de las Torres;América;..
Ambos sexos;18187 Villanueva de las Torres;Asia;..
Ambos sexos;18187 Villanueva de las Torres;Europa;1
Ambos sexos;18187 Villanueva de las Torres;Resto;..
Ambos sexos;18188 Villanueva Mesía;Africa;1
Ambos sexos;18188 Villanueva Mesía;América;..
Ambos sexos;18188 Villanueva Mesía;Asia;..
Ambos sexos;18188 Villanueva Mesía;Europa;1
Ambos sexos;18188 Villanueva Mesía;Resto;..
Ambos sexos;18189 Víznar;Africa;2
Ambos sexos;18189 Víznar;América;..
Ambos sexos;18189 Víznar;Asia;1
Ambos sexos;18189 Víznar;Europa;1
Ambos sexos;18189 Víznar;Resto;..
Ambos sexos;18192 Zafarraya;Africa;22
Ambos sexos;18192 Zafarraya;América;..
Ambos sexos;18192 Zafarraya;Asia;..
Ambos sexos;18192 Zafarraya;Europa;7
Ambos sexos;18192 Zafarraya;Resto;..
Ambos sexos;18193 Zubia (La);Africa;21
Ambos sexos;18193 Zubia (La);América;44
Ambos sexos;18193 Zubia (La);Asia;3
Ambos sexos;18193 Zubia (La);Europa;71
Ambos sexos;18193 Zubia (La);Resto;..
Ambos sexos;18194 Zújar;Africa;..
Ambos sexos;18194 Zújar;América;1
Ambos sexos;18194 Zújar;Asia;..
Ambos sexos;18194 Zújar;Europa;5
Ambos sexos;18194 Zújar;Resto;..
Ambos sexos;18901 Taha (La);Africa;..
Ambos sexos;18901 Taha (La);América;..
Ambos sexos;18901 Taha (La);Asia;..
Ambos sexos;18901 Taha (La);Europa;21
Ambos sexos;18901 Taha (La);Resto;1
Ambos sexos;18902 Valle (El);Africa;1
Ambos sexos;18902 Valle (El);América;..
Ambos sexos;18902 Valle (El);Asia;..
Ambos sexos;18902 Valle (El);Europa;8
Ambos sexos;18902 Valle (El);Resto;..
Ambos sexos;18903 Nevada;Africa;..
Ambos sexos;18903 Nevada;América;7
Ambos sexos;18903 Nevada;Asia;..
Ambos sexos;18903 Nevada;Europa;12
Ambos sexos;18903 Nevada;Resto;..
Ambos sexos;18904 Alpujarra de la Sierra;Africa;..
Ambos sexos;18904 Alpujarra de la Sierra;América;1
Ambos sexos;18904 Alpujarra de la Sierra;Asia;..
Ambos sexos;18904 Alpujarra de la Sierra;Europa;7
Ambos sexos;18904 Alpujarra de la Sierra;Resto;..
Ambos sexos;18905 Gabias (Las);Africa;25
Ambos sexos;18905 Gabias (Las);América;16
Ambos sexos;18905 Gabias (Las);Asia;1
Ambos sexos;18905 Gabias (Las);Europa;31
Ambos sexos;18905 Gabias (Las);Resto;..
Ambos sexos;18906 Guajares (Los);Africa;..
Ambos sexos;18906 Guajares (Los);América;..
Ambos sexos;18906 Guajares (Los);Asia;..
Ambos sexos;18906 Guajares (Los);Europa;1
Ambos sexos;18906 Guajares (Los);Resto;..
Ambos sexos;18907 Valle del Zalabí;Africa;4
Ambos sexos;18907 Valle del Zalabí;América;4
Ambos sexos;18907 Valle del Zalabí;Asia;..
Ambos sexos;18907 Valle del Zalabí;Europa;2
Ambos sexos;18907 Valle del Zalabí;Resto;..
Ambos sexos;18908 Villamena;Africa;..
Ambos sexos;18908 Villamena;América;..
Ambos sexos;18908 Villamena;Asia;..
Ambos sexos;18908 Villamena;Europa;2
Ambos sexos;18908 Villamena;Resto;..
Ambos sexos;18909 Morelábor;Africa;..
Ambos sexos;18909 Morelábor;América;2
Ambos sexos;18909 Morelábor;Asia;..
Ambos sexos;18909 Morelábor;Europa;..
Ambos sexos;18909 Morelábor;Resto;..
Ambos sexos;18910 Pinar (El);Africa;..
Ambos sexos;18910 Pinar (El);América;..
Ambos sexos;18910 Pinar (El);Asia;..
Ambos sexos;18910 Pinar (El);Europa;12
Ambos sexos;18910 Pinar (El);Resto;..
Ambos sexos;18911 Vegas del Genil;Africa;6
Ambos sexos;18911 Vegas del Genil;América;2
Ambos sexos;18911 Vegas del Genil;Asia;1
Ambos sexos;18911 Vegas del Genil;Europa;8
Ambos sexos;18911 Vegas del Genil;Resto;..
Ambos sexos;18912 Cuevas del Campo;Africa;..
Ambos sexos;18912 Cuevas del Campo;América;47
Ambos sexos;18912 Cuevas del Campo;Asia;..
Ambos sexos;18912 Cuevas del Campo;Europa;6
Ambos sexos;18912 Cuevas del Campo;Resto;..
Ambos sexos;18913 Zagra;Africa;..
Ambos sexos;18913 Zagra;América;..
Ambos sexos;18913 Zagra;Asia;..
Ambos sexos;18913 Zagra;Europa;1
Ambos sexos;18913 Zagra;Resto;..
